#	S	N	Амплитуда	Время
3432	+	7	-3.999738	4.367000
3433	+	7	-1.331112	9.477000
3434	+	7	-1.446222	9.029000
3435	+	7	-1.393459	8.888000
3435	+	7	-1.391264	9.015000
3436	+	7	-1.828796	8.644000
3437	+	7	-2.131608	7.034000
3438	+	7	-1.328611	9.173000
3438	+	7	-1.328609	9.175000
3438	+	7	-1.328503	9.207000
3439	+	7	-1.088297	9.447000
3439	+	7	-1.088294	9.451000
3439	+	7	-1.088539	9.497000
3440	+	7	-1.272767	9.208000
3440	+	7	-1.272781	9.220000
3440	+	7	-1.273078	9.258000
3441	+	7	-1.465867	9.076000
3442	+	7	-2.159341	6.512000
3443	+	7	-1.043941	9.537000
3444	+	7	-1.474558	8.933000
3445	+	7	-2.154469	6.526000
3446	+	7	-0.987539	9.722000
3447	+	7	-1.174920	9.412000
3448	+	7	-1.346719	9.387000
3449	+	7	-1.141238	9.405000
3450	+	7	-0.963730	9.492000
3451	+	7	-1.627630	8.858000
3451	+	7	-1.627634	8.860000
3451	+	7	-1.627630	8.862000
3452	+	7	-1.256032	9.220000
3453	+	7	-1.033007	9.453000
3453	+	7	-1.033007	9.455000
3454	+	7	-3.606157	7.641000
3455	+	7	-1.261257	9.232000
3456	+	7	-1.717669	8.752000
3457	+	7	-1.244480	9.522000
3458	+	7	-1.072705	9.519000
3459	+	7	-1.116149	9.460000
3460	+	7	-1.250818	9.238000
3460	+	7	-1.250817	9.241000
3460	+	7	-1.250816	9.243000
3461	+	7	-1.512795	8.909000
3461	+	7	-1.513534	9.007000
3462	+	7	-1.174451	9.332000
3462	+	7	-1.174417	9.398000
3462	+	7	-1.174418	9.400000
3463	+	7	-1.318949	9.091000
3464	+	7	-3.277886	7.546000
3465	+	7	-1.236846	9.173000
3465	+	7	-1.236334	9.211000
3465	+	7	-1.236597	9.245000
3466	+	7	-2.786317	9.185000
3467	+	7	-0.998501	9.428000
3467	+	7	-0.997463	9.503000
3468	+	7	-2.034418	8.503000
3469	+	7	-3.014208	7.681000
3470	+	7	-1.078058	9.556000
3471	+	7	-1.007765	9.484000
3472	+	7	-1.413526	9.016000
3472	+	7	-1.413527	9.018000
3472	+	7	-1.413532	9.022000
3472	+	7	-1.413528	9.028000
3472	+	7	-1.415072	9.091000
3473	+	7	-1.136694	9.380000
3473	+	7	-1.138942	9.481000
3474	+	7	-1.459848	8.807000
3474	+	7	-1.459846	8.811000
3474	+	7	-1.458474	8.925000
3474	+	7	-1.458594	8.953000
3475	+	7	-3.999738	4.360000
3476	+	7	-0.970831	9.473000
3477	+	7	-1.068902	9.701000
3478	+	7	-1.271600	9.580000
3479	+	7	-0.980819	9.506000
3479	+	7	-0.976213	9.644000
3480	+	7	-3.999738	4.378000
3481	+	7	-1.198818	9.394000
3482	+	7	-1.244031	9.314000
3483	+	7	-1.041087	9.527000
3484	+	7	-1.474401	8.960000
3484	+	7	-1.476029	9.073000
3485	+	7	-1.620786	8.784000
3486	+	7	-1.232735	9.371000
3487	+	7	-2.149017	6.570000
3488	+	7	-2.140207	6.622000
3489	+	7	-1.048534	9.398000
3490	+	7	-2.730662	8.032000
3491	+	7	-1.447555	9.039000
3492	+	7	-1.206651	9.367000
3493	+	7	-0.973450	9.706000
3494	+	7	-2.060879	7.891000
3495	+	7	-1.059664	9.687000
3496	+	7	-0.971837	9.597000
3497	+	7	-2.151878	6.678000
3498	+	7	-1.267165	9.296000
3499	+	7	-1.472524	8.908000
3499	+	7	-1.472525	8.910000
3500	+	7	-3.999738	4.407000
3501	+	7	-1.558904	8.803000
3502	+	7	-0.956869	9.388000
3502	+	7	-0.956867	9.390000
3502	+	7	-0.956862	9.400000
3502	+	7	-0.959671	9.486000
3502	+	7	-0.959669	9.488000
3503	+	7	-3.999738	4.382000
3504	+	7	-0.985380	9.551000
3505	+	7	-3.999738	4.387000
3506	+	7	-1.183924	9.301000
3506	+	7	-1.183922	9.303000
3507	+	7	-2.101795	8.414000
3508	+	7	-3.226313	7.511000
3509	+	7	-1.397007	8.977000
3510	+	7	-1.018451	9.451000
3511	+	7	-0.958513	9.495000
3511	+	7	-0.958516	9.498000
3511	+	7	-0.960409	9.579000
3512	+	7	-1.169951	9.376000
3512	+	7	-1.164286	9.482000
3513	+	7	-1.396592	9.080000
3514	+	7	-0.972642	9.514000
3515	+	7	-1.326296	9.168000
3516	+	7	-1.003686	9.512000
3517	+	7	-3.159554	3.896000
3517	+	7	-3.832937	4.609000
3518	+	7	-1.185883	9.373000
3519	+	7	-1.896448	8.601000
3519	+	7	-1.896449	8.603000
3520	+	7	-1.222558	9.242000
3521	+	7	-3.370206	7.470000
3522	+	7	-1.105137	9.696000
3523	+	7	-3.679790	7.501000
3524	+	7	-1.044998	9.691000
3525	+	7	-1.186659	9.327000
3526	+	7	-1.076461	9.696000
3527	+	7	-1.669969	8.768000
3528	+	7	-3.177890	7.606000
3529	+	7	-1.958242	9.325000
3530	+	7	-0.992037	9.463000
3531	+	7	-1.366089	9.169000
3531	+	7	-1.366088	9.171000
3532	+	7	-0.985612	9.473000
3533	+	7	-0.960920	9.592000
3533	+	7	-0.960919	9.594000
3533	+	7	-0.960916	9.596000
3534	+	7	-1.163957	9.610000
3534	+	7	-1.163956	9.612000
3535	+	7	-1.718525	8.663000
3536	+	7	-0.963934	9.525000
3536	+	7	-0.962437	9.600000
3537	+	7	-1.055293	9.436000
3537	+	7	-1.055247	9.453000
3537	+	7	-1.055430	9.485000
3537	+	7	-1.055429	9.487000
3538	+	7	-3.005158	7.683000
3539	+	7	-1.027895	9.737000
3540	+	7	-1.046111	9.716000
3541	+	7	-1.025429	9.538000
3542	+	7	-2.039908	8.350000
3543	+	7	-1.164781	9.351000
3544	+	7	-2.237870	8.228000
3545	+	7	-1.324420	9.149000
3546	+	7	-1.558647	8.976000
3547	+	7	-1.016381	9.467000
3548	+	7	-1.080084	9.560000
3548	+	7	-1.080083	9.562000
3549	+	7	-3.593168	7.602000
3550	+	7	-3.999738	4.348000
3551	+	7	-1.779986	8.693000
3552	+	7	-1.188866	9.380000
3553	+	7	-1.074337	9.578000
3554	+	7	-1.881127	8.159000
3555	+	7	-1.908299	8.538000
3556	+	7	-3.999738	4.408000
3557	+	7	-2.916658	7.713000
3558	+	7	-0.993974	9.416000
3558	+	7	-0.992886	9.468000
3558	+	7	-0.992977	9.501000
3559	+	7	-1.298629	9.158000
3560	+	7	-3.999738	4.387000
3561	+	7	-1.283126	9.290000
3562	+	7	-1.027632	9.511000
3562	+	7	-1.027397	9.610000
3563	+	7	-2.006414	8.289000
3564	+	7	-3.283436	7.542000
3565	+	7	-1.512621	8.821000
3566	+	7	-2.259189	8.293000
3567	+	7	-1.420281	9.104000
3568	+	7	-0.999969	9.510000
3569	+	7	-1.774523	8.585000
3569	+	7	-1.774516	8.589000
3570	+	7	-1.484524	8.961000
3570	+	7	-1.482372	9.041000
3570	+	7	-1.482359	9.047000
3570	+	7	-1.482358	9.049000
3571	+	7	-1.225559	9.304000
3572	+	7	-1.333921	9.107000
3573	+	7	-1.994815	8.397000
3574	+	7	-1.067205	9.535000
3575	+	7	-3.999738	4.379000
3576	+	7	-1.336561	9.176000
3577	+	7	-1.014791	9.730000
3578	+	7	-1.079603	9.520000
3578	+	7	-1.079604	9.523000
3579	+	7	-1.063718	9.530000
3580	+	7	-0.969790	9.392000
3580	+	7	-0.967146	9.505000
3580	+	7	-0.967146	9.507000
3581	+	7	-1.245059	9.583000
3582	+	7	-1.588421	9.410000
3582	+	7	-1.588422	9.412000
3583	+	7	-1.691169	9.394000
3584	+	7	-1.280956	9.231000
3585	+	7	-1.007216	9.444000
3585	+	7	-1.007244	9.502000
3586	+	7	-1.108720	9.490000
3587	+	7	-1.227641	9.288000
3588	+	7	-0.969281	9.682000
3589	+	7	-1.263949	9.243000
3589	+	7	-1.263949	9.245000
3590	+	7	-1.650165	8.805000
3590	+	7	-1.648544	8.863000
3590	+	7	-1.648548	8.865000
3591	+	7	-1.178896	9.462000
3592	+	7	-1.170317	9.427000
3592	+	7	-1.170316	9.429000
3593	+	7	-1.279548	9.201000
3594	+	7	-0.985922	9.544000
3595	+	7	-1.155551	9.398000
3596	+	7	-1.049139	9.511000
3597	+	7	-3.482418	7.561000
3598	+	7	-2.250017	6.230000
3599	+	7	-1.959984	8.410000
3600	+	7	-1.050374	9.545000
3601	+	7	-1.984329	8.348000
3601	+	7	-1.984329	8.350000
3602	+	7	-1.241581	9.256000
3603	+	7	-0.965451	9.434000
3604	+	7	-1.178546	9.398000
3605	+	7	-0.977061	9.697000
3606	+	7	-0.990171	9.466000
3607	+	7	-1.158909	9.476000
3608	+	7	-0.968963	9.504000
3609	+	7	-2.462658	8.051000
3610	+	7	-3.747736	7.508000
3611	+	7	-1.026613	9.496000
3611	+	7	-1.026613	9.498000
3612	+	7	-1.253127	9.352000
3613	+	7	-1.135347	9.436000
3614	+	7	-1.226833	9.354000
3615	+	7	-1.068092	9.501000
3616	+	7	-0.976939	9.730000
3617	+	7	-1.851039	8.547000
3618	+	7	-0.996623	9.495000
3619	+	7	-0.966438	9.586000
3619	+	7	-0.966438	9.588000
3620	+	7	-1.088020	9.561000
3621	+	7	-1.000557	9.457000
3622	+	7	-1.364958	9.031000
3623	+	7	-1.022808	9.535000
3624	+	7	-2.037958	8.379000
3625	+	7	-2.165544	6.410000
3626	+	7	-1.685138	8.653000
3627	+	7	-1.611207	8.774000
3628	+	7	-0.986673	9.483000
3629	+	7	-1.897566	8.517000
3630	+	7	-3.999738	4.382000
3631	+	7	-1.195429	9.323000
3632	+	7	-0.959091	9.543000
3633	+	7	-1.926471	8.470000
3634	+	7	-1.813510	8.573000
3635	+	7	-1.971755	8.383000
3636	+	7	-1.136260	9.340000
3637	+	7	-2.178265	6.406000
3638	+	7	-3.412970	7.469000
3638	+	7	-3.412969	7.471000
3639	+	7	-1.141928	9.400000
3639	+	7	-1.141443	9.466000
3639	+	7	-1.141443	9.468000
3640	+	7	-1.014721	9.482000
3641	+	7	-2.073198	7.044000
3642	+	7	-3.999738	7.567000
3643	+	7	-1.712615	9.351000
3644	+	7	-0.988596	9.522000
3645	+	7	-1.005742	9.468000
3646	+	7	-1.003938	9.542000
3647	+	7	-1.438354	9.083000
3648	+	7	-2.921096	7.925000
3648	+	7	-2.921097	7.927000
3649	+	7	-1.203705	9.388000
3650	+	7	-1.004278	9.707000
3651	+	7	-3.163053	7.789000
3652	+	7	-3.498962	7.662000
3652	+	7	-3.498962	7.666000
3653	+	7	-1.971322	8.496000
3654	+	7	-2.120886	7.373000
3655	+	7	-1.053205	9.693000
3656	+	7	-1.607641	8.893000
3657	+	7	-1.005174	9.481000
3658	+	7	-1.088296	9.524000
3658	+	7	-1.088295	9.526000
3659	+	7	-1.157190	9.405000
3659	+	7	-1.157190	9.407000
3660	+	7	-1.267398	9.252000
3661	+	7	-1.213243	9.385000
3662	+	7	-1.288318	9.276000
3662	+	7	-1.288319	9.278000
3663	+	7	-2.130713	8.412000
3664	+	7	-1.595144	8.910000
3665	+	7	-1.873908	8.546000
3666	+	7	-1.174049	9.673000
3667	+	7	-1.008155	9.496000
3667	+	7	-1.008155	9.498000
3668	+	7	-0.987333	9.525000
3669	+	7	-1.729504	8.642000
3670	+	7	-3.757276	7.269000
3671	+	7	-1.031488	9.477000
3672	+	7	-1.012788	9.533000
3673	+	7	-1.437116	9.076000
3674	+	7	-0.964311	9.540000
3674	+	7	-0.964312	9.542000
3675	+	7	-0.973838	9.456000
3675	+	7	-0.969697	9.552000
3676	+	7	-1.186313	9.248000
3677	+	7	-1.587397	8.909000
3677	+	7	-1.587399	8.911000
3677	+	7	-1.587397	8.913000
3677	+	7	-1.587406	8.917000
3678	+	7	-1.070411	9.497000
3678	+	7	-1.070409	9.500000
3679	+	7	-2.354968	8.218000
3680	+	7	-3.999738	4.345000
3681	+	7	-0.994788	9.531000
3682	+	7	-3.101541	3.837000
3682	+	7	-3.795834	4.679000
3683	+	7	-1.084115	9.537000
3684	+	7	-1.961888	8.112000
3685	+	7	-1.068893	9.728000
3686	+	7	-1.225560	9.271000
3687	+	7	-1.317435	9.201000
3688	+	7	-1.841926	8.515000
3689	+	7	-0.951131	9.499000
3689	+	7	-0.951812	9.584000
3690	+	7	-3.999738	4.352000
3691	+	7	-2.233490	6.263000
3692	+	7	-3.999738	4.365000
3693	+	7	-0.968493	9.482000
3693	+	7	-0.970016	9.558000
3694	+	7	-1.276138	9.254000
3695	+	7	-1.529901	8.948000
3695	+	7	-1.529907	8.950000
3695	+	7	-1.529905	8.952000
3696	+	7	-1.856812	9.338000
3697	+	7	-1.021425	9.695000
3698	+	7	-0.996608	9.698000
3699	+	7	-2.651272	7.962000
3700	+	7	-1.118695	9.499000
3701	+	7	-1.109565	9.469000
3702	+	7	-1.872160	8.558000
3703	+	7	-1.828565	8.588000
3704	+	7	-1.816740	8.593000
3705	+	7	-1.593144	8.955000
3706	+	7	-2.305468	8.275000
3706	+	7	-2.305473	8.277000
3706	+	7	-2.305930	8.321000
3707	+	7	-1.008078	9.573000
3708	+	7	-1.496581	8.956000
3709	+	7	-1.742547	8.599000
3710	+	7	-1.293267	9.229000
3711	+	7	-1.022760	9.447000
3711	+	7	-1.024127	9.513000
3712	+	7	-1.740785	8.640000
3713	+	7	-1.033815	9.593000
3714	+	7	-3.999738	4.361000
3715	+	7	-1.063456	9.572000
3716	+	7	-1.016357	9.490000
3717	+	7	-1.012315	9.722000
3718	+	7	-1.307717	9.089000
3719	+	7	-1.357160	9.094000
3720	+	7	-1.167796	9.322000
3721	+	7	-2.148333	8.406000
3721	+	7	-2.148334	8.408000
3722	+	7	-0.979209	9.413000
3723	+	7	-2.745492	7.979000
3724	+	7	-1.454261	9.071000
3725	+	7	-0.955894	9.522000
3725	+	7	-0.955896	9.524000
3725	+	7	-0.955897	9.526000
3725	+	7	-0.955899	9.528000
3726	+	7	-1.211292	9.235000
3727	+	7	-0.994689	9.695000
3728	+	7	-0.971564	9.716000
3729	+	7	-1.364360	9.540000
3730	+	7	-0.958343	9.529000
3731	+	7	-2.416678	8.197000
3732	+	7	-1.142581	9.316000
3732	+	7	-1.141118	9.427000
3733	+	7	-2.034756	8.435000
3734	+	7	-1.668014	8.867000
3735	+	7	-1.587774	8.790000
3736	+	7	-3.999738	4.421000
3737	+	7	-1.589115	8.875000
3737	+	7	-1.589116	8.877000
3737	+	7	-1.588905	8.913000
3738	+	7	-1.042222	9.496000
3739	+	7	-2.174458	6.515000
3740	+	7	-1.502872	8.880000
3740	+	7	-1.502300	8.946000
3741	+	7	-3.999738	4.369000
3742	+	7	-1.016194	9.465000
3742	+	7	-1.010438	9.578000
3743	+	7	-1.613817	8.749000
3744	+	7	-1.070480	9.533000
3744	+	7	-1.070482	9.535000
3745	+	7	-2.138537	7.221000
3746	+	7	-1.029152	9.526000
3747	+	7	-3.278303	7.503000
3748	+	7	-0.976076	9.694000
3749	+	7	-1.083276	9.461000
3749	+	7	-1.082693	9.543000
3750	+	7	-1.280563	9.172000
3751	+	7	-2.095473	8.314000
3752	+	7	-1.037197	9.489000
3753	+	7	-1.593823	8.858000
3753	+	7	-1.594189	8.950000
3754	+	7	-1.146919	9.387000
3754	+	7	-1.146915	9.391000
3754	+	7	-1.149050	9.472000
3755	+	7	-1.469740	9.044000
3756	+	7	-1.118855	9.717000
3757	+	7	-1.075701	9.507000
3758	+	7	-3.999738	4.374000
3759	+	7	-2.284518	9.265000
3760	+	7	-1.086530	9.527000
3761	+	7	-3.999738	4.389000
3762	+	7	-1.234098	9.319000
3763	+	7	-1.041709	9.535000
3764	+	7	-1.990373	8.267000
3765	+	7	-1.033483	9.465000
3766	+	7	-2.927716	7.709000
3767	+	7	-1.032862	9.486000
3768	+	7	-1.163392	9.387000
3769	+	7	-2.155687	6.969000
3770	+	7	-1.322051	9.169000
3771	+	7	-1.323374	9.233000
3772	+	7	-1.573189	8.957000
3773	+	7	-1.112482	9.741000
3774	+	7	-0.960830	9.557000
3775	+	7	-3.923553	7.542000
3776	+	7	-0.970546	9.702000
3777	+	7	-0.984787	9.464000
3777	+	7	-0.984754	9.563000
3778	+	7	-1.054471	9.477000
3778	+	7	-1.055176	9.543000
3779	+	7	-0.965314	9.474000
3779	+	7	-0.965314	9.476000
3779	+	7	-0.966214	9.574000
3780	+	7	-1.371769	9.071000
3781	+	7	-3.999738	7.756000
3782	+	7	-1.026904	9.472000
3782	+	7	-1.024961	9.545000
3782	+	7	-1.024976	9.556000
3782	+	7	-1.024975	9.558000
3783	+	7	-2.168458	6.591000
3784	+	7	-1.181899	9.343000
3785	+	7	-1.354392	9.160000
3786	+	7	-1.085982	9.544000
3787	+	7	-2.092474	7.732000
3788	+	7	-1.477397	8.947000
3788	+	7	-1.478241	9.025000
3789	+	7	-1.183684	9.391000
3789	+	7	-1.180116	9.470000
3790	+	7	-2.206324	6.327000
3791	+	7	-1.206608	9.345000
3792	+	7	-0.980921	9.751000
3793	+	7	-1.166726	9.389000
3793	+	7	-1.166739	9.395000
3793	+	7	-1.166739	9.397000
3794	+	7	-1.161875	9.680000
3795	+	7	-1.179808	9.366000
3796	+	7	-1.108904	9.544000
3797	+	7	-3.999738	4.370000
3798	+	7	-1.243959	9.288000
3799	+	7	-1.025575	9.480000
3800	+	7	-1.018846	9.504000
3801	+	7	-1.385959	9.008000
3802	+	7	-2.506066	7.976000
3803	+	7	-1.298961	9.286000
3804	+	7	-1.223254	9.265000
3805	+	7	-0.961670	9.461000
3805	+	7	-0.961669	9.463000
3805	+	7	-0.961579	9.485000
3805	+	7	-0.961599	9.503000
3805	+	7	-0.961588	9.508000
3806	+	7	-3.476348	7.431000
3807	+	7	-0.984205	9.509000
3808	+	7	-2.676964	9.214000
3809	+	7	-2.943086	7.942000
3810	+	7	-1.049266	9.492000
3810	+	7	-1.049266	9.494000
3811	+	7	-0.968202	9.717000
3812	+	7	-1.335287	9.115000
3812	+	7	-1.335953	9.219000
3813	+	7	-3.730108	7.219000
3814	+	7	-1.263052	9.218000
3815	+	7	-2.145434	9.273000
3816	+	7	-1.292454	9.201000
3816	+	7	-1.292455	9.203000
3816	+	7	-1.292456	9.205000
3816	+	7	-1.292456	9.207000
3816	+	7	-1.292588	9.235000
3816	+	7	-1.292588	9.237000
3817	+	7	-1.386643	9.044000
3818	+	7	-2.791892	7.984000
3819	+	7	-1.159383	9.425000
3820	+	7	-1.376716	9.150000
3821	+	7	-1.064596	9.480000
3821	+	7	-1.063149	9.595000
3822	+	7	-0.958484	9.553000
3823	+	7	-2.225281	7.688000
3824	+	7	-1.276684	9.191000
3825	+	7	-1.098530	9.559000
3826	+	7	-1.086662	9.737000
3827	+	7	-2.140388	6.684000
3828	+	7	-1.165437	9.349000
3828	+	7	-1.165454	9.359000
3828	+	7	-1.165445	9.364000
3828	+	7	-1.165446	9.367000
3828	+	7	-1.165446	9.369000
3828	+	7	-1.165443	9.371000
3828	+	7	-1.165442	9.373000
3829	+	7	-1.011235	9.534000
3830	+	7	-2.169662	8.270000
3831	+	7	-1.403715	9.069000
3831	+	7	-1.403718	9.071000
3831	+	7	-1.404889	9.161000
3832	+	7	-1.664553	8.837000
3833	+	7	-3.999738	4.356000
3834	+	7	-1.131953	9.420000
3834	+	7	-1.133030	9.504000
3835	+	7	-0.989996	9.724000
3836	+	7	-1.368659	9.053000
3836	+	7	-1.368661	9.056000
3836	+	7	-1.368652	9.060000
3836	+	7	-1.368648	9.062000
3836	+	7	-1.368553	9.084000
3836	+	7	-1.368541	9.088000
3836	+	7	-1.368540	9.090000
3836	+	7	-1.368540	9.092000
3836	+	7	-1.368715	9.130000
3836	+	7	-1.368760	9.142000
3837	+	7	-0.952498	9.495000
3838	+	7	-0.959578	9.549000
3839	+	7	-1.047985	9.535000
3840	+	7	-2.241984	8.264000
3841	+	7	-0.995702	9.469000
3842	+	7	-0.989271	9.710000
3843	+	7	-1.975299	8.481000
3844	+	7	-0.997753	9.738000
3845	+	7	-1.946832	8.451000
3846	+	7	-1.194463	9.364000
3847	+	7	-0.965314	9.728000
3848	+	7	-1.916365	8.562000
3849	+	7	-1.746125	8.669000
3850	+	7	-1.768060	8.696000
3850	+	7	-1.768058	8.698000
3851	+	7	-1.055861	9.704000
3852	+	7	-1.182813	9.342000
3852	+	7	-1.181504	9.430000
3853	+	7	-1.185631	9.364000
3853	+	7	-1.185629	9.366000
3853	+	7	-1.184426	9.449000
3854	+	7	-1.063203	9.485000
3854	+	7	-1.063205	9.487000
3854	+	7	-1.065603	9.572000
3855	+	7	-1.737670	9.362000
3856	+	7	-1.031909	9.404000
3856	+	7	-1.032099	9.482000
3857	+	7	-1.204889	9.323000
3858	+	7	-0.998858	9.711000
3859	+	7	-1.518378	8.963000
3859	+	7	-1.518375	8.965000
3859	+	7	-1.518063	8.999000
3859	+	7	-1.518405	9.039000
3859	+	7	-1.518405	9.041000
3860	+	7	-2.012450	8.450000
3861	+	7	-2.751881	9.198000
3862	+	7	-2.823025	7.967000
3862	+	7	-2.823024	7.969000
3863	+	7	-0.989364	9.513000
3864	+	7	-3.999738	7.562000
3865	+	7	-3.145733	7.842000
3866	+	7	-1.275263	9.205000
3867	+	7	-1.312130	9.149000
3868	+	7	-1.312740	8.998000
3869	+	7	-0.990838	9.732000
3870	+	7	-3.999738	4.378000
3871	+	7	-1.026922	9.509000
3872	+	7	-1.300429	9.196000
3872	+	7	-1.300429	9.198000
3873	+	7	-0.994869	9.478000
3874	+	7	-1.064421	9.554000
3874	+	7	-1.064423	9.557000
3875	+	7	-1.268405	9.208000
3876	+	7	-3.432148	7.612000
3877	+	7	-1.239783	9.632000
3878	+	7	-1.855971	8.593000
3879	+	7	-3.999738	4.361000
3880	+	7	-1.057047	9.461000
3881	+	7	-1.218351	9.291000
3882	+	7	-1.044742	9.551000
3883	+	7	-0.987084	9.516000
3884	+	7	-3.999738	4.365000
3885	+	7	-1.679406	9.357000
3886	+	7	-1.367579	9.147000
3887	+	7	-0.980258	9.430000
3888	+	7	-1.745527	8.690000
3888	+	7	-1.745527	8.692000
3889	+	7	-0.987442	9.420000
3889	+	7	-0.988181	9.530000
3890	+	7	-1.989818	7.845000
3891	+	7	-2.224673	6.300000
3892	+	7	-1.783377	8.705000
3893	+	7	-2.031225	8.443000
3893	+	7	-2.031225	8.445000
3894	+	7	-1.029567	9.501000
3895	+	7	-1.536988	8.845000
3896	+	7	-1.155534	9.451000
3897	+	7	-1.008450	9.533000
3898	+	7	-1.394037	9.143000
3899	+	7	-1.720327	8.771000
3900	+	7	-1.280051	9.282000
3901	+	7	-1.277437	9.210000
3901	+	7	-1.277436	9.214000
3902	+	7	-2.281737	8.146000
3903	+	7	-3.999738	4.379000
3904	+	7	-3.289172	7.533000
3905	+	7	-0.981550	9.694000
3906	+	7	-1.542739	8.845000
3907	+	7	-1.235240	9.310000
3908	+	7	-1.089112	9.540000
3908	+	7	-1.089113	9.542000
3909	+	7	-2.040343	8.449000
3910	+	7	-1.418644	9.466000
3911	+	7	-2.081342	7.730000
3912	+	7	-1.040390	9.714000
3913	+	7	-1.492461	8.908000
3914	+	7	-1.995466	7.938000
3915	+	7	-2.166165	9.277000
3916	+	7	-3.999738	4.393000
3917	+	7	-1.171407	9.356000
3918	+	7	-1.414643	9.056000
3919	+	7	-2.258320	9.286000
3920	+	7	-1.538719	8.853000
3920	+	7	-1.538715	8.855000
3921	+	7	-1.089166	9.431000
3921	+	7	-1.089161	9.437000
3921	+	7	-1.090551	9.499000
3922	+	7	-1.216688	9.374000
3923	+	7	-1.258034	9.247000
3924	+	7	-1.571236	8.879000
3925	+	7	-1.108154	9.572000
3926	+	7	-1.336709	9.053000
3926	+	7	-1.339577	9.150000
3927	+	7	-0.994057	9.712000
3928	+	7	-1.185285	9.391000
3929	+	7	-1.996738	7.366000
3930	+	7	-1.704552	8.750000
3931	+	7	-0.961462	9.553000
3932	+	7	-1.835092	8.655000
3933	+	7	-1.088313	9.531000
3934	+	7	-1.048823	9.725000
3935	+	7	-0.973173	9.540000
3935	+	7	-0.973172	9.542000
3935	+	7	-0.973170	9.545000
3936	+	7	-3.999738	4.387000
3937	+	7	-1.219459	9.647000
3938	+	7	-3.999738	4.391000
3939	+	7	-0.978453	9.721000
3940	+	7	-3.196323	7.789000
3941	+	7	-0.960982	9.517000
3942	+	7	-1.112434	9.546000
3943	+	7	-1.794118	8.667000
3943	+	7	-1.794119	8.669000
3943	+	7	-1.795492	8.749000
3944	+	7	-1.783166	7.910000
3945	+	7	-2.133619	6.618000
3946	+	7	-1.473078	8.859000
3947	+	7	-1.070277	9.485000
3948	+	7	-2.132235	7.133000
3949	+	7	-1.719047	9.374000
3949	+	7	-1.719045	9.376000
3950	+	7	-0.994503	9.447000
3951	+	7	-2.820577	7.988000
3952	+	7	-1.765048	8.749000
3952	+	7	-1.765046	8.752000
3953	+	7	-3.999738	4.378000
3954	+	7	-1.197548	9.357000
3955	+	7	-1.110561	9.512000
3956	+	7	-2.134788	8.397000
3957	+	7	-1.657823	8.815000
3958	+	7	-2.706756	8.026000
3959	+	7	-1.372420	9.546000
3960	+	7	-2.048171	7.245000
3961	+	7	-2.070404	8.404000
3962	+	7	-2.556921	8.132000
3963	+	7	-2.293123	8.271000
3964	+	7	-0.967058	9.511000
3965	+	7	-1.096351	9.465000
3966	+	7	-1.575452	8.820000
3966	+	7	-1.575451	8.822000
3967	+	7	-1.223494	9.316000
3968	+	7	-1.014825	9.475000
3968	+	7	-1.016165	9.559000
3969	+	7	-1.048695	9.596000
3970	+	7	-1.103798	9.395000
3970	+	7	-1.103796	9.397000
3970	+	7	-1.103799	9.402000
3970	+	7	-1.103823	9.432000
3970	+	7	-1.103824	9.436000
3970	+	7	-1.103823	9.439000
3971	+	7	-1.224972	9.315000
3972	+	7	-2.557445	7.987000
3973	+	7	-1.111779	9.511000
3974	+	7	-3.999738	4.393000
3975	+	7	-2.658757	8.069000
3976	+	7	-2.102205	8.415000
3977	+	7	-1.523355	8.873000
3978	+	7	-2.160924	6.568000
3979	+	7	-3.999738	4.358000
3980	+	7	-1.180589	9.673000
3981	+	7	-1.010446	9.705000
3982	+	7	-3.999738	4.371000
3983	+	7	-3.999738	4.341000
3984	+	7	-1.344011	9.191000
3985	+	7	-1.217713	9.333000
3986	+	7	-1.018229	9.399000
3986	+	7	-1.020831	9.484000
3987	+	7	-1.942366	8.327000
3988	+	7	-1.483270	8.892000
3988	+	7	-1.485154	9.002000
3989	+	7	-3.531557	7.258000
3990	+	7	-1.112018	9.689000
3991	+	7	-2.039394	8.058000
3992	+	7	-1.628272	8.875000
3993	+	7	-1.688413	8.851000
3994	+	7	-0.996453	9.484000
3995	+	7	-1.862050	8.585000
3995	+	7	-1.862049	8.587000
3996	+	7	-1.241875	9.315000
3997	+	7	-1.595156	8.933000
3998	+	7	-1.063358	9.510000
3998	+	7	-1.063308	9.559000
3998	+	7	-1.063308	9.561000
3999	+	7	-3.999738	7.414000
4000	+	7	-2.153834	6.644000
4001	+	7	-1.814221	8.513000
4002	+	7	-0.967119	9.502000
4002	+	7	-0.967104	9.509000
4003	+	7	-1.358190	9.545000
4004	+	7	-1.010450	9.701000
4005	+	7	-1.492676	8.944000
4005	+	7	-1.492676	8.946000
4006	+	7	-1.012445	9.486000
4007	+	7	-2.757836	8.007000
4008	+	7	-1.744145	8.564000
4009	+	7	-1.415621	9.104000
4009	+	7	-1.415620	9.106000
4010	+	7	-1.075061	9.481000
4011	+	7	-1.663632	7.764000
4012	+	7	-1.453637	8.999000
4013	+	7	-1.084096	9.503000
4014	+	7	-1.300436	9.187000
4015	+	7	-1.503210	9.020000
4016	+	7	-1.043056	9.738000
4017	+	7	-0.999350	9.437000
4018	+	7	-2.174865	9.286000
